order_id,customer_id,order_date,order_status,subtotal,shipping_cost,final_amount
ORD_00004151,CUST_000404,2024-02-05,완료,588000,0,588000
ORD_00004152,CUST_000938,2023-06-03,완료,379100,0,379100
ORD_00004153,CUST_000379,2023-12-12,완료,746000,0,746000
ORD_00004154,CUST_000582,2024-02-06,완료,1612600,0,1612600
ORD_00004155,CUST_000723,2024-07-16,완료,4489000,0,4489000
ORD_00004156,CUST_000916,2023-07-14,배송중,1530600,0,1530600
ORD_00004157,CUST_000038,2024-05-26,완료,225400,0,225400
ORD_00004158,CUST_000389,2024-03-21,완료,94500,0,94500
ORD_00004159,CUST_000418,2024-05-14,완료,2304000,0,2304000
ORD_00004160,CUST_000824,2023-04-19,완료,134000,0,134000
ORD_00004161,CUST_000698,2023-11-28,완료,4731000,0,4731000
ORD_00004162,CUST_000706,2024-05-03,완료,4731000,0,4731000
ORD_00004163,CUST_000965,2023-10-24,완료,1197000,0,1197000
ORD_00004164,CUST_000444,2024-06-15,완료,56000,0,56000
ORD_00004165,CUST_000254,2023-08-10,취소,4950000,0,4950000
ORD_00004166,CUST_000398,2024-05-17,완료,186000,0,186000
ORD_00004167,CUST_000356,2023-11-12,완료,361100,0,361100
ORD_00004168,CUST_000410,2023-12-13,배송중,134400,0,134400
ORD_00004169,CUST_000956,2023-11-15,완료,609000,0,609000
ORD_00004170,CUST_000929,2024-09-25,완료,370000,0,370000
ORD_00004171,CUST_000837,2024-09-18,완료,536000,0,536000
ORD_00004172,CUST_000015,2024-09-05,배송중,1876200,0,1876200
ORD_00004173,CUST_000847,2023-12-16,완료,495000,0,495000
ORD_00004174,CUST_000569,2024-01-18,완료,8342000,0,8342000
ORD_00004175,CUST_000575,2024-01-14,완료,338100,0,338100
ORD_00004176,CUST_000823,2024-04-29,배송중,427600,0,427600
ORD_00004177,CUST_000771,2024-04-02,취소,1679398,0,1679398
ORD_00004178,CUST_000055,2023-09-10,완료,226000,0,226000
ORD_00004179,CUST_000972,2023-12-01,배송중,351000,0,351000
ORD_00004180,CUST_000850,2023-08-28,완료,704400,0,704400
ORD_00004181,CUST_000430,2024-05-02,완료,240000,0,240000
ORD_00004182,CUST_000525,2024-07-22,배송중,77900,0,77900
ORD_00004183,CUST_000074,2024-08-14,배송중,372000,0,372000
ORD_00004184,CUST_000568,2024-12-16,완료,1522000,0,1522000
ORD_00004185,CUST_000528,2023-05-11,완료,7019400,0,7019400
ORD_00004186,CUST_000844,2023-08-23,배송중,555000,0,555000
ORD_00004187,CUST_000027,2024-08-30,완료,1326000,0,1326000
ORD_00004188,CUST_000453,2023-08-31,배송중,174400,0,174400
ORD_00004189,CUST_000740,2024-05-15,완료,39000,3000,42000
ORD_00004190,CUST_000357,2024-04-26,완료,2456000,0,2456000
ORD_00004191,CUST_000796,2023-11-17,완료,2208000,0,2208000
ORD_00004192,CUST_000044,2024-01-29,완료,238000,0,238000
ORD_00004193,CUST_000123,2024-09-30,완료,357000,0,357000
ORD_00004194,CUST_000448,2024-06-25,완료,4244000,0,4244000
ORD_00004195,CUST_000742,2024-04-18,완료,79800,0,79800
ORD_00004196,CUST_000966,2023-09-30,완료,2475000,0,2475000
ORD_00004197,CUST_000822,2024-04-05,완료,438700,0,438700
ORD_00004198,CUST_000665,2023-10-10,완료,3266000,0,3266000
ORD_00004199,CUST_000856,2023-03-02,완료,353400,0,353400
ORD_00004200,CUST_000982,2023-09-10,완료,2022250,0,2022250
ORD_00004201,CUST_000002,2023-01-04,완료,3328000,0,3328000
ORD_00004202,CUST_000405,2023-12-31,완료,9915000,0,9915000
ORD_00004203,CUST_000856,2024-07-29,완료,186000,0,186000
ORD_00004204,CUST_000049,2023-10-07,완료,348800,0,348800
ORD_00004205,CUST_000839,2024-05-11,완료,240000,0,240000
ORD_00004206,CUST_000450,2024-09-11,완료,690000,0,690000
ORD_00004207,CUST_000975,2023-07-24,배송중,2994000,0,2994000
ORD_00004208,CUST_000292,2023-07-12,완료,432600,0,432600
ORD_00004209,CUST_000336,2024-09-11,완료,374200,0,374200
ORD_00004210,CUST_000468,2023-03-04,완료,621699,0,621699
ORD_00004211,CUST_000430,2024-06-20,완료,2946000,0,2946000
ORD_00004212,CUST_000078,2023-10-17,완료,294000,0,294000
ORD_00004213,CUST_000851,2024-01-21,완료,4579700,0,4579700
ORD_00004214,CUST_000351,2023-11-02,완료,218000,0,218000
ORD_00004215,CUST_000464,2023-07-29,완료,640000,0,640000
ORD_00004216,CUST_000082,2023-01-26,완료,258000,0,258000
ORD_00004217,CUST_000870,2024-10-29,완료,2946000,0,2946000
ORD_00004218,CUST_000534,2024-03-07,배송중,294000,0,294000
ORD_00004219,CUST_000610,2024-01-13,완료,5914000,0,5914000
ORD_00004220,CUST_000373,2023-06-01,완료,288400,0,288400
ORD_00004221,CUST_000983,2024-10-02,완료,732550,0,732550
ORD_00004222,CUST_000168,2023-06-10,완료,4185000,0,4185000
ORD_00004223,CUST_000449,2024-03-30,완료,3451000,0,3451000
ORD_00004224,CUST_000870,2023-10-08,완료,440800,0,440800
ORD_00004225,CUST_000476,2023-10-10,배송중,294000,0,294000
ORD_00004226,CUST_000592,2024-12-24,완료,981000,0,981000
ORD_00004227,CUST_000111,2024-04-09,완료,588000,0,588000
ORD_00004228,CUST_000587,2023-06-16,완료,555000,0,555000
ORD_00004229,CUST_000462,2023-05-12,배송중,476000,0,476000
ORD_00004230,CUST_000023,2023-01-18,완료,85500,0,85500
ORD_00004231,CUST_000781,2023-02-23,완료,309700,0,309700
ORD_00004232,CUST_000845,2024-07-19,완료,3262000,0,3262000
ORD_00004233,CUST_000889,2023-05-26,완료,4131000,0,4131000
ORD_00004234,CUST_000207,2024-01-20,완료,352797,0,352797
ORD_00004235,CUST_000752,2023-01-27,취소,678000,0,678000
ORD_00004236,CUST_000007,2024-03-20,완료,256500,0,256500
ORD_00004237,CUST_000365,2023-11-28,완료,189000,0,189000
ORD_00004238,CUST_000955,2023-07-02,완료,42500,3000,45500
ORD_00004239,CUST_000928,2024-09-19,완료,38950,3000,41950
ORD_00004240,CUST_000909,2024-10-21,완료,556000,0,556000
ORD_00004241,CUST_000214,2023-11-28,배송중,936600,0,936600
ORD_00004242,CUST_000327,2024-08-05,완료,992600,0,992600
ORD_00004243,CUST_000193,2023-02-27,완료,8386500,0,8386500
ORD_00004244,CUST_000334,2023-05-16,완료,330000,0,330000
ORD_00004245,CUST_000267,2023-03-07,배송중,230000,0,230000
ORD_00004246,CUST_000964,2023-05-24,완료,426000,0,426000
ORD_00004247,CUST_000622,2023-06-17,완료,415800,0,415800
ORD_00004248,CUST_000918,2023-08-29,완료,159000,0,159000
ORD_00004249,CUST_000448,2024-01-04,배송중,556000,0,556000
ORD_00004250,CUST_000731,2023-12-13,완료,174400,0,174400
ORD_00004251,CUST_000098,2024-02-27,배송중,1038700,0,1038700
ORD_00004252,CUST_000408,2024-02-15,완료,402000,0,402000
ORD_00004253,CUST_000111,2023-03-05,완료,432600,0,432600
ORD_00004254,CUST_000385,2024-03-02,완료,1388500,0,1388500
ORD_00004255,CUST_000427,2023-06-08,배송중,4992000,0,4992000
ORD_00004256,CUST_000817,2023-04-02,완료,2957000,0,2957000
ORD_00004257,CUST_000355,2024-04-04,완료,238000,0,238000
ORD_00004258,CUST_000494,2023-09-25,완료,289000,0,289000
ORD_00004259,CUST_000690,2023-09-03,완료,278000,0,278000
ORD_00004260,CUST_000756,2024-10-22,완료,116850,0,116850
ORD_00004261,CUST_000988,2024-07-25,완료,250000,0,250000
ORD_00004262,CUST_000961,2023-02-23,완료,52800,0,52800
ORD_00004263,CUST_000667,2024-12-15,완료,258000,0,258000
ORD_00004264,CUST_000560,2024-05-05,완료,982000,0,982000
ORD_00004265,CUST_000490,2023-02-13,완료,109000,0,109000
ORD_00004266,CUST_000780,2023-08-27,완료,81000,0,81000
ORD_00004267,CUST_000909,2023-05-21,완료,867000,0,867000
ORD_00004268,CUST_000352,2023-11-24,완료,654000,0,654000
ORD_00004269,CUST_000874,2024-02-01,완료,870000,0,870000
ORD_00004270,CUST_000825,2024-11-17,완료,35200,3000,38200
ORD_00004271,CUST_000620,2023-01-20,완료,690000,0,690000
ORD_00004272,CUST_000499,2023-10-24,완료,389300,0,389300
ORD_00004273,CUST_000747,2023-01-25,완료,834000,0,834000
ORD_00004274,CUST_000397,2024-12-14,배송중,184000,0,184000
ORD_00004275,CUST_000886,2024-07-17,배송중,254000,0,254000
ORD_00004276,CUST_000702,2023-02-11,완료,94500,0,94500
ORD_00004277,CUST_000130,2024-08-26,완료,9350,3000,12350
ORD_00004278,CUST_000615,2023-08-02,완료,134000,0,134000
ORD_00004279,CUST_000751,2024-08-19,배송중,6395000,0,6395000
ORD_00004280,CUST_000167,2024-12-19,완료,560000,0,560000
ORD_00004281,CUST_000753,2024-08-18,취소,3328000,0,3328000
ORD_00004282,CUST_000684,2024-06-05,완료,227000,0,227000
ORD_00004283,CUST_000452,2024-02-11,취소,76000,0,76000
ORD_00004284,CUST_000947,2023-06-05,완료,351000,0,351000
ORD_00004285,CUST_000515,2023-01-08,완료,338100,0,338100
ORD_00004286,CUST_000535,2024-09-29,완료,3014600,0,3014600
ORD_00004287,CUST_000886,2024-07-23,완료,362000,0,362000
ORD_00004288,CUST_000098,2024-06-07,완료,556000,0,556000
ORD_00004289,CUST_000942,2023-06-13,완료,131000,0,131000
ORD_00004290,CUST_000729,2024-09-14,완료,315600,0,315600
ORD_00004291,CUST_000034,2023-07-20,완료,288400,0,288400
ORD_00004292,CUST_000525,2023-09-24,완료,500000,0,500000
ORD_00004293,CUST_000160,2023-05-03,완료,3232697,0,3232697
ORD_00004294,CUST_000234,2024-04-07,완료,195000,0,195000
ORD_00004295,CUST_000001,2024-04-01,배송중,583950,0,583950
ORD_00004296,CUST_000946,2024-10-29,배송중,714000,0,714000
ORD_00004297,CUST_000520,2024-06-08,완료,4140350,0,4140350
ORD_00004298,CUST_000175,2023-07-09,완료,245000,0,245000
ORD_00004299,CUST_000762,2023-02-12,완료,379100,0,379100
ORD_00004300,CUST_000490,2023-04-20,완료,1924600,0,1924600
ORD_00004301,CUST_000905,2024-08-06,완료,1041000,0,1041000
ORD_00004302,CUST_000754,2023-11-02,완료,5248500,0,5248500
ORD_00004303,CUST_000682,2023-08-08,완료,2922000,0,2922000
ORD_00004304,CUST_000810,2023-11-07,완료,18700,3000,21700
ORD_00004305,CUST_000211,2024-04-19,완료,294000,0,294000
ORD_00004306,CUST_000608,2024-10-25,완료,4731000,0,4731000
ORD_00004307,CUST_000782,2023-08-24,완료,63750,0,63750
ORD_00004308,CUST_000923,2023-09-16,완료,181000,0,181000
ORD_00004309,CUST_000348,2024-06-07,완료,1426300,0,1426300
ORD_00004310,CUST_000005,2023-11-14,완료,247000,0,247000
ORD_00004311,CUST_000901,2023-08-10,완료,117599,0,117599
ORD_00004312,CUST_000242,2023-12-08,완료,11000,3000,14000
ORD_00004313,CUST_000999,2024-05-26,완료,306000,0,306000
ORD_00004314,CUST_000177,2024-02-02,완료,543000,0,543000
ORD_00004315,CUST_000763,2023-12-02,완료,77900,0,77900
ORD_00004316,CUST_000371,2024-02-05,완료,7368000,0,7368000
ORD_00004317,CUST_000522,2023-06-19,완료,440800,0,440800
ORD_00004318,CUST_000869,2024-05-06,배송중,7368000,0,7368000
ORD_00004319,CUST_000140,2024-09-03,완료,1417600,0,1417600
ORD_00004320,CUST_000701,2024-11-14,완료,186000,0,186000
ORD_00004321,CUST_000490,2023-03-21,완료,283500,0,283500
ORD_00004322,CUST_000610,2023-04-20,완료,357300,0,357300
ORD_00004323,CUST_000439,2024-09-26,배송중,131000,0,131000
ORD_00004324,CUST_000921,2023-01-12,완료,152000,0,152000
ORD_00004325,CUST_000516,2023-01-01,완료,2318000,0,2318000
ORD_00004326,CUST_000418,2024-01-26,완료,351000,0,351000
ORD_00004327,CUST_000692,2024-08-04,완료,186000,0,186000
ORD_00004328,CUST_000582,2023-04-10,완료,2948200,0,2948200
ORD_00004329,CUST_000523,2024-10-23,완료,185000,0,185000
ORD_00004330,CUST_000671,2024-03-09,완료,510750,0,510750
ORD_00004331,CUST_000929,2024-01-17,완료,273000,0,273000
ORD_00004332,CUST_000705,2023-10-14,완료,655500,0,655500
ORD_00004333,CUST_000174,2023-01-23,완료,4244000,0,4244000
ORD_00004334,CUST_000319,2023-02-05,완료,131750,0,131750
ORD_00004335,CUST_000680,2023-11-06,완료,44800,3000,47800
ORD_00004336,CUST_000751,2023-09-27,완료,189000,0,189000
ORD_00004337,CUST_000942,2023-07-29,배송중,206000,0,206000
ORD_00004338,CUST_000009,2024-10-13,배송중,741000,0,741000
ORD_00004339,CUST_000919,2024-11-29,완료,3657000,0,3657000
ORD_00004340,CUST_000432,2023-01-15,완료,170250,0,170250
ORD_00004341,CUST_000097,2023-03-30,완료,116850,0,116850
ORD_00004342,CUST_000595,2023-08-29,완료,500000,0,500000
ORD_00004343,CUST_000560,2024-08-16,완료,558000,0,558000
ORD_00004344,CUST_000541,2024-07-24,완료,152000,0,152000
ORD_00004345,CUST_000266,2023-10-04,배송중,278000,0,278000
ORD_00004346,CUST_000022,2024-12-20,완료,1176700,0,1176700
ORD_00004347,CUST_000395,2023-03-06,완료,692550,0,692550
ORD_00004348,CUST_000283,2023-06-06,완료,180600,0,180600
ORD_00004349,CUST_000291,2023-03-08,완료,26000,3000,29000
ORD_00004350,CUST_000214,2024-11-25,완료,406000,0,406000
ORD_00004351,CUST_000838,2023-01-31,완료,159000,0,159000
ORD_00004352,CUST_000587,2024-05-24,완료,412000,0,412000
ORD_00004353,CUST_000469,2024-04-21,완료,521500,0,521500
ORD_00004354,CUST_000321,2023-01-14,완료,1680000,0,1680000
ORD_00004355,CUST_000088,2023-02-15,취소,618000,0,618000
ORD_00004356,CUST_000083,2023-03-06,완료,476000,0,476000
ORD_00004357,CUST_000652,2024-12-27,완료,322000,0,322000
ORD_00004358,CUST_000186,2024-05-05,완료,619000,0,619000
ORD_00004359,CUST_000236,2023-01-25,완료,1326000,0,1326000
ORD_00004360,CUST_000399,2023-10-06,완료,28000,3000,31000
ORD_00004361,CUST_000387,2023-08-29,완료,228000,0,228000
ORD_00004362,CUST_000648,2024-04-03,완료,998000,0,998000
ORD_00004363,CUST_000981,2024-10-27,완료,181000,0,181000
ORD_00004364,CUST_000175,2024-07-30,배송중,189000,0,189000
ORD_00004365,CUST_000939,2024-07-26,완료,1896500,0,1896500
ORD_00004366,CUST_000138,2023-02-18,완료,4131000,0,4131000
ORD_00004367,CUST_000500,2024-01-08,완료,189550,0,189550
ORD_00004368,CUST_000655,2024-09-04,완료,4244000,0,4244000
ORD_00004369,CUST_000189,2024-04-12,완료,340500,0,340500
ORD_00004370,CUST_000329,2024-07-11,완료,560000,0,560000
ORD_00004371,CUST_000845,2024-01-18,완료,1021200,0,1021200
ORD_00004372,CUST_000528,2024-07-18,완료,530100,0,530100
ORD_00004373,CUST_000571,2023-05-30,완료,77900,0,77900
ORD_00004374,CUST_000920,2024-10-16,완료,1072000,0,1072000
ORD_00004375,CUST_000086,2024-02-21,완료,176700,0,176700
ORD_00004376,CUST_000238,2024-08-17,완료,556000,0,556000
ORD_00004377,CUST_000465,2024-01-17,완료,3524000,0,3524000
ORD_00004378,CUST_000746,2023-06-01,완료,1030550,0,1030550
ORD_00004379,CUST_000440,2024-07-09,완료,606000,0,606000
ORD_00004380,CUST_000695,2024-01-04,완료,1948000,0,1948000
ORD_00004381,CUST_000555,2023-03-30,완료,1125000,0,1125000
ORD_00004382,CUST_000527,2023-05-21,완료,271800,0,271800
ORD_00004383,CUST_000219,2024-01-03,완료,283500,0,283500
ORD_00004384,CUST_000136,2024-04-22,완료,4912000,0,4912000
ORD_00004385,CUST_000293,2024-07-06,완료,338100,0,338100
ORD_00004386,CUST_000948,2023-06-18,완료,13600,3000,16600
ORD_00004387,CUST_000734,2023-12-18,완료,4509000,0,4509000
ORD_00004388,CUST_000514,2024-10-02,완료,38950,3000,41950
ORD_00004389,CUST_000234,2024-09-05,배송중,6100000,0,6100000
ORD_00004390,CUST_000064,2024-10-09,완료,1326000,0,1326000
ORD_00004391,CUST_000023,2023-06-13,완료,558000,0,558000
ORD_00004392,CUST_000532,2023-05-23,완료,667000,0,667000
ORD_00004393,CUST_000308,2024-12-10,완료,529400,0,529400
ORD_00004394,CUST_000145,2023-04-25,완료,1251600,0,1251600
ORD_00004395,CUST_000946,2023-02-12,완료,33000,3000,36000
ORD_00004396,CUST_000862,2023-04-17,완료,558000,0,558000
ORD_00004397,CUST_000542,2023-01-05,완료,895200,0,895200
ORD_00004398,CUST_000265,2024-11-11,완료,135900,0,135900
ORD_00004399,CUST_000291,2023-08-21,완료,903000,0,903000
ORD_00004400,CUST_000275,2023-12-09,완료,390000,0,390000
ORD_00004401,CUST_000475,2023-04-30,완료,5914000,0,5914000
ORD_00004402,CUST_000765,2024-01-18,배송중,8871000,0,8871000
ORD_00004403,CUST_000163,2024-02-09,완료,618000,0,618000
ORD_00004404,CUST_000093,2024-11-03,배송중,875000,0,875000
ORD_00004405,CUST_000693,2024-08-13,완료,1948000,0,1948000
ORD_00004406,CUST_000874,2024-02-22,완료,393000,0,393000
ORD_00004407,CUST_000825,2023-04-19,완료,1214000,0,1214000
ORD_00004408,CUST_000594,2024-10-17,완료,681000,0,681000
ORD_00004409,CUST_000729,2024-04-09,완료,238000,0,238000
ORD_00004410,CUST_000141,2024-12-11,완료,181700,0,181700
ORD_00004411,CUST_000784,2023-01-01,완료,541800,0,541800
ORD_00004412,CUST_000883,2023-04-21,완료,218000,0,218000
ORD_00004413,CUST_000317,2023-05-28,완료,113400,0,113400
ORD_00004414,CUST_000783,2024-12-12,완료,556000,0,556000
ORD_00004415,CUST_000987,2023-09-05,완료,22000,3000,25000
ORD_00004416,CUST_000785,2023-11-07,완료,28000,3000,31000
ORD_00004417,CUST_000991,2024-07-08,완료,1062000,0,1062000
ORD_00004418,CUST_000825,2023-07-15,배송중,131000,0,131000
ORD_00004419,CUST_000481,2023-01-17,완료,174400,0,174400
ORD_00004420,CUST_000092,2023-10-30,완료,519600,0,519600
ORD_00004421,CUST_000113,2024-11-27,완료,109000,0,109000
ORD_00004422,CUST_000869,2023-03-10,완료,330000,0,330000
ORD_00004423,CUST_000215,2024-04-08,완료,226000,0,226000
ORD_00004424,CUST_000594,2024-03-08,완료,1012000,0,1012000
ORD_00004425,CUST_000151,2024-11-08,완료,454000,0,454000
ORD_00004426,CUST_000789,2023-01-11,완료,63750,0,63750
ORD_00004427,CUST_000163,2024-09-03,완료,372000,0,372000
ORD_00004428,CUST_000466,2023-12-18,완료,208000,0,208000
ORD_00004429,CUST_000172,2024-01-19,완료,618500,0,618500
ORD_00004430,CUST_000424,2024-03-14,완료,690000,0,690000
ORD_00004431,CUST_000061,2024-08-26,완료,3485800,0,3485800
ORD_00004432,CUST_000885,2024-08-30,완료,21250,3000,24250
ORD_00004433,CUST_000308,2024-11-26,완료,348800,0,348800
ORD_00004434,CUST_000651,2023-02-02,완료,1618800,0,1618800
ORD_00004435,CUST_000233,2023-02-01,취소,578000,0,578000
ORD_00004436,CUST_000921,2024-12-18,완료,35200,3000,38200
ORD_00004437,CUST_000319,2024-01-28,배송중,5655000,0,5655000
ORD_00004438,CUST_000611,2024-12-06,완료,1923400,0,1923400
ORD_00004439,CUST_000004,2024-12-02,완료,234000,0,234000
ORD_00004440,CUST_000744,2023-01-28,완료,171000,0,171000
ORD_00004441,CUST_000456,2023-02-09,완료,218000,0,218000
ORD_00004442,CUST_000993,2023-03-30,취소,389300,0,389300
ORD_00004443,CUST_000251,2023-09-16,완료,981000,0,981000
ORD_00004444,CUST_000598,2023-04-05,완료,44800,3000,47800
ORD_00004445,CUST_000877,2023-09-09,배송중,1041000,0,1041000
ORD_00004446,CUST_000428,2024-10-08,취소,462650,0,462650
ORD_00004447,CUST_000877,2024-01-24,완료,116850,0,116850
ORD_00004448,CUST_000273,2023-12-12,완료,560000,0,560000
ORD_00004449,CUST_000720,2024-09-10,완료,22000,3000,25000
ORD_00004450,CUST_000591,2023-02-05,배송중,2361200,0,2361200
ORD_00004451,CUST_000719,2024-07-19,완료,283500,0,283500
ORD_00004452,CUST_000953,2024-04-07,완료,135900,0,135900
ORD_00004453,CUST_000840,2024-09-20,완료,1334000,0,1334000
ORD_00004454,CUST_000995,2023-04-08,완료,134000,0,134000
ORD_00004455,CUST_000713,2024-12-01,완료,159000,0,159000
ORD_00004456,CUST_000508,2024-08-30,완료,8871000,0,8871000
ORD_00004457,CUST_000024,2023-01-29,완료,960000,0,960000
ORD_00004458,CUST_000367,2024-05-29,완료,180600,0,180600
ORD_00004459,CUST_000628,2024-04-19,완료,277200,0,277200
ORD_00004460,CUST_000991,2024-12-14,완료,886600,0,886600
ORD_00004461,CUST_000758,2024-07-02,완료,351000,0,351000
ORD_00004462,CUST_000671,2023-02-19,완료,296400,0,296400
ORD_00004463,CUST_000219,2023-05-01,완료,6946500,0,6946500
ORD_00004464,CUST_000523,2024-05-17,완료,303000,0,303000
ORD_00004465,CUST_000469,2024-04-07,완료,362000,0,362000
ORD_00004466,CUST_000209,2023-06-16,완료,138600,0,138600
ORD_00004467,CUST_000316,2023-10-25,완료,6366000,0,6366000
ORD_00004468,CUST_000005,2023-12-06,완료,322000,0,322000
ORD_00004469,CUST_000739,2023-04-23,완료,609000,0,609000
ORD_00004470,CUST_000896,2023-06-08,완료,181000,0,181000
ORD_00004471,CUST_000917,2023-07-23,완료,602500,0,602500
ORD_00004472,CUST_000906,2023-09-13,배송중,174400,0,174400
ORD_00004473,CUST_000193,2024-02-01,완료,867000,0,867000
ORD_00004474,CUST_000192,2024-10-31,완료,1664000,0,1664000
ORD_00004475,CUST_000736,2024-01-21,완료,203000,0,203000
ORD_00004476,CUST_000355,2023-11-06,완료,11000,3000,14000
ORD_00004477,CUST_000138,2023-08-17,완료,999000,0,999000
ORD_00004478,CUST_000846,2024-08-20,취소,4839800,0,4839800
ORD_00004479,CUST_000568,2024-12-31,완료,1838000,0,1838000
ORD_00004480,CUST_000944,2024-12-18,완료,347000,0,347000
ORD_00004481,CUST_000644,2023-06-18,완료,347000,0,347000
ORD_00004482,CUST_000177,2023-05-16,완료,2757000,0,2757000
ORD_00004483,CUST_000533,2024-09-11,완료,1179200,0,1179200
ORD_00004484,CUST_000222,2024-03-24,완료,1966700,0,1966700
ORD_00004485,CUST_000981,2024-12-16,배송중,372000,0,372000
ORD_00004486,CUST_000228,2023-01-22,완료,1041000,0,1041000
ORD_00004487,CUST_000858,2024-06-21,완료,495000,0,495000
ORD_00004488,CUST_000132,2024-01-13,완료,1326000,0,1326000
ORD_00004489,CUST_000530,2024-07-10,완료,357599,0,357599
ORD_00004490,CUST_000466,2024-04-30,완료,2065500,0,2065500
ORD_00004491,CUST_000561,2023-10-13,취소,2395198,0,2395198
ORD_00004492,CUST_000640,2024-03-08,완료,113400,0,113400
ORD_00004493,CUST_000031,2023-03-08,완료,3535000,0,3535000
ORD_00004494,CUST_000539,2024-11-11,완료,18700,3000,21700
ORD_00004495,CUST_000776,2024-05-01,완료,4912000,0,4912000
ORD_00004496,CUST_000655,2024-06-03,완료,560000,0,560000
ORD_00004497,CUST_000648,2023-05-21,완료,2065500,0,2065500
ORD_00004498,CUST_000103,2023-01-25,완료,170250,0,170250
ORD_00004499,CUST_000710,2023-03-30,완료,936600,0,936600
ORD_00004500,CUST_000744,2023-07-11,완료,9129000,0,9129000
ORD_00004501,CUST_000640,2024-04-01,완료,407700,0,407700
ORD_00004502,CUST_000169,2024-07-13,배송중,22000,3000,25000
ORD_00004503,CUST_000970,2024-07-24,완료,262000,0,262000
ORD_00004504,CUST_000742,2024-05-04,완료,1522000,0,1522000
ORD_00004505,CUST_000726,2024-11-03,완료,1522000,0,1522000
ORD_00004506,CUST_000380,2024-08-19,완료,353400,0,353400
ORD_00004507,CUST_000209,2023-04-29,완료,523200,0,523200
ORD_00004508,CUST_000304,2023-02-10,완료,85500,0,85500
ORD_00004509,CUST_000153,2023-07-27,취소,629000,0,629000
ORD_00004510,CUST_000799,2024-12-19,완료,654000,0,654000
ORD_00004511,CUST_000920,2023-01-12,완료,460000,0,460000
ORD_00004512,CUST_000927,2023-03-03,완료,1230000,0,1230000
ORD_00004513,CUST_000938,2024-06-21,완료,609000,0,609000
ORD_00004514,CUST_000553,2023-09-30,완료,3261000,0,3261000
ORD_00004515,CUST_000803,2024-06-27,배송중,2122000,0,2122000
ORD_00004516,CUST_000954,2023-11-07,배송중,534800,0,534800
ORD_00004517,CUST_000578,2024-05-06,완료,1395000,0,1395000
ORD_00004518,CUST_000123,2023-07-13,완료,7425000,0,7425000
ORD_00004519,CUST_000914,2024-05-01,완료,2852600,0,2852600
ORD_00004520,CUST_000617,2024-05-05,완료,81000,0,81000
ORD_00004521,CUST_000053,2023-04-12,완료,1079000,0,1079000
ORD_00004522,CUST_000993,2024-07-20,완료,483000,0,483000
ORD_00004523,CUST_000903,2024-10-04,완료,1608000,0,1608000
ORD_00004524,CUST_000534,2023-03-14,취소,1005600,0,1005600
ORD_00004525,CUST_000907,2023-05-11,완료,936600,0,936600
ORD_00004526,CUST_000134,2023-05-29,취소,1503000,0,1503000
ORD_00004527,CUST_000824,2024-05-04,완료,6592000,0,6592000
ORD_00004528,CUST_000574,2023-06-18,완료,327000,0,327000
ORD_00004529,CUST_000017,2024-10-03,완료,7336000,0,7336000
ORD_00004530,CUST_000323,2023-08-19,배송중,299000,0,299000
ORD_00004531,CUST_000527,2023-03-03,완료,335000,0,335000
ORD_00004532,CUST_000005,2023-11-25,완료,1190000,0,1190000
ORD_00004533,CUST_000600,2023-07-17,완료,4566000,0,4566000
ORD_00004534,CUST_000529,2024-01-18,완료,3241900,0,3241900
ORD_00004535,CUST_000452,2023-08-19,배송중,868050,0,868050
ORD_00004536,CUST_000156,2024-09-21,완료,28050,3000,31050
ORD_00004537,CUST_000804,2024-02-21,완료,867000,0,867000
ORD_00004538,CUST_000344,2024-10-12,완료,174400,0,174400
ORD_00004539,CUST_000800,2023-09-05,완료,312000,0,312000
ORD_00004540,CUST_000169,2024-06-17,완료,406000,0,406000
ORD_00004541,CUST_000239,2024-05-24,완료,247000,0,247000
ORD_00004542,CUST_000372,2024-03-19,완료,714000,0,714000
ORD_00004543,CUST_000081,2023-02-01,완료,5680000,0,5680000
ORD_00004544,CUST_000142,2023-03-28,배송중,4902000,0,4902000
ORD_00004545,CUST_000501,2023-02-10,완료,2271200,0,2271200
ORD_00004546,CUST_000603,2023-10-12,배송중,27200,3000,30200
ORD_00004547,CUST_000798,2023-10-15,완료,1249000,0,1249000
ORD_00004548,CUST_000148,2023-12-16,완료,189000,0,189000
ORD_00004549,CUST_000329,2024-07-02,완료,1518000,0,1518000
ORD_00004550,CUST_000829,2023-12-01,완료,4340000,0,4340000
ORD_00004551,CUST_000767,2024-06-07,완료,3006000,0,3006000
ORD_00004552,CUST_000834,2024-01-31,완료,894000,0,894000
ORD_00004553,CUST_000110,2024-08-26,완료,4047000,0,4047000
ORD_00004554,CUST_000489,2024-09-11,완료,432600,0,432600
ORD_00004555,CUST_000407,2024-11-07,배송중,393000,0,393000
ORD_00004556,CUST_000443,2023-05-21,배송중,56000,0,56000
ORD_00004557,CUST_000496,2023-12-12,배송중,1664000,0,1664000
ORD_00004558,CUST_000652,2024-12-09,완료,1120000,0,1120000
ORD_00004559,CUST_000149,2023-12-17,완료,867000,0,867000
ORD_00004560,CUST_000520,2024-06-13,완료,5055750,0,5055750
ORD_00004561,CUST_000571,2023-03-06,배송중,578000,0,578000
ORD_00004562,CUST_000302,2024-10-06,완료,658500,0,658500
ORD_00004563,CUST_000678,2023-10-23,완료,33000,3000,36000
